run_id,powder_id,block,tilt_deg,rpm,t_ms,grams,stable
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,226487,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,226773,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,227060,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,227348,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,227633,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,227921,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,228208,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,228494,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,228782,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,229069,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,229357,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,229642,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,229930,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,230217,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,230503,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,230790,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,231078,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,231363,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,231651,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,231938,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,232224,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,232511,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,232799,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,233084,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,233372,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,233660,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,233945,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,234233,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,234520,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,15.0,234806,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,237399,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,237771,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,238058,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,238344,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,238632,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,238919,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,239205,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,239492,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,239780,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,240065,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,240353,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,240640,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,240926,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,241214,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,241501,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,45.0,241789,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,90.0,244382,0.0001,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,90.0,244752,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,90.0,245039,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,90.0,245327,0.0001,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,90.0,245613,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,90.0,245900,0.0,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,90.0,246187,0.0001,1
20260805T185305Z_brown-rice-flour,brown-rice-flour,D,45.0,90.0,246472,0.0007,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,222551,0.0,1
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,222923,0.0,1
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,223209,0.0,1
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,223496,0.0,1
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,223783,0.006,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,224069,0.0111,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,224357,0.0239,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,224643,0.0374,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,224929,0.0452,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,225216,0.0493,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,225505,0.0522,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,225789,0.053,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,226077,0.053,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,226365,0.0533,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,226650,0.0624,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,226937,0.082,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,227225,0.1092,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,227511,0.1433,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,227798,0.1706,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,228086,0.1868,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,228372,0.2023,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,228660,0.2133,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,228947,0.2195,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,229233,0.2226,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,229520,0.2239,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,229808,0.2241,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,230102,0.2244,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,230383,0.2305,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,230669,0.2428,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,230954,0.2641,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,231240,0.2934,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,231528,0.3269,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,231816,0.3504,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,232102,0.3652,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,232389,0.3792,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,232676,0.3904,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,232962,0.3968,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,233249,0.3999,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,233537,0.4013,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,233822,0.4017,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,234110,0.4019,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,234398,0.4069,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,234683,0.42,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,234971,0.442,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,235259,0.4723,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,235544,0.5047,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,235831,0.5263,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,15.0,236119,0.5412,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,238605,0.5713,1
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,238893,0.5713,1
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,239178,0.5713,1
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,239465,0.5752,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,239753,0.5825,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,240038,0.6129,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,240326,0.664,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,240613,0.6951,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,240899,0.7024,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,241187,0.7132,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,241474,0.7591,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,241760,0.8077,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,242047,0.8279,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,242336,0.8323,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,242620,0.8563,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,45.0,242909,0.9113,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,90.0,247690,1.0217,1
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,90.0,247977,1.0217,1
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,90.0,248265,1.022,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,90.0,248551,1.0534,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,90.0,248837,1.1109,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,90.0,249124,1.1407,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,90.0,249412,1.1961,0
20260805T200002Z_calcium-lactate,calcium-lactate,D,45.0,90.0,249697,1.2404,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,221101,0.0,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,221386,0.0,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,221673,0.0,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,221959,0.0,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,222247,0.0,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,222534,0.0,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,222828,0.0,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,223214,0.0006,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,223584,0.0008,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,223871,0.001,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,224159,0.0011,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,224444,0.0013,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,224732,0.0016,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,225019,0.0018,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,225305,0.0021,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,225592,0.0025,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,225880,0.0028,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,226165,0.0031,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,226453,0.0034,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,226741,0.0038,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,227027,0.0096,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,227313,0.0168,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,227601,0.0226,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,227888,0.0253,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,228174,0.0265,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,228461,0.0276,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,228749,0.0285,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,229034,0.0292,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,229322,0.0296,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,229610,0.0299,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,229895,0.0302,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,230183,0.0306,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,230470,0.0314,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,230756,0.036,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,231043,0.0369,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,231331,0.0416,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,231616,0.0461,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,231904,0.0498,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,232191,0.0531,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,232477,0.055,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,232764,0.0558,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,233052,0.0561,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,233337,0.0564,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,233625,0.0566,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,233913,0.0568,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,234198,0.0571,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,234486,0.0574,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,15.0,234773,0.058,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,237260,0.0702,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,237547,0.0702,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,237832,0.0702,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,238120,0.075,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,238407,0.0797,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,238693,0.0812,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,238980,0.0869,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,239268,0.0985,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,239553,0.1065,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,239841,0.1077,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,240129,0.1088,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,240414,0.116,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,240701,0.1262,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,240989,0.132,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,241275,0.1327,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,45.0,241562,0.1381,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,90.0,244144,0.1618,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,90.0,244432,0.1618,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,90.0,244719,0.1618,1
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,90.0,245005,0.1668,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,90.0,245292,0.1821,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,90.0,245580,0.1919,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,90.0,245865,0.2055,0
20260805T215252Z_carboxymethyl-cellulose,carboxymethyl-cellulose,D,45.0,90.0,246153,0.2188,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,222342,0.0,1
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,222630,0.0,1
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,222916,0.0057,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,223201,0.0234,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,223489,0.0524,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,223777,0.0874,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,224063,0.1158,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,224350,0.1377,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,224637,0.1527,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,224924,0.1691,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,225210,0.1782,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,225498,0.1845,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,225783,0.1894,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,226072,0.1921,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,226358,0.1928,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,226645,0.1929,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,226931,0.1992,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,227219,0.2165,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,227508,0.2401,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,227792,0.2674,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,228080,0.2966,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,228367,0.3209,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,228654,0.3333,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,228940,0.3476,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,229228,0.3589,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,229513,0.3662,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,229801,0.3705,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,230088,0.3734,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,230388,0.3741,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,230757,0.3744,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,231046,0.3831,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,231330,0.4055,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,231619,0.4372,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,231906,0.4663,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,232191,0.4909,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,232479,0.5072,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,232767,0.522,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,233052,0.535,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,233339,0.544,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,233627,0.5492,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,233913,0.5521,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,234200,0.5541,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,234487,0.5543,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,234773,0.5549,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,235060,0.5647,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,235348,0.5856,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,235633,0.6148,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,15.0,235921,0.6427,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,238515,0.7,1
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,238796,0.7,1
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,239077,0.7004,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,239364,0.7212,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,239651,0.733,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,239937,0.7483,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,240224,0.7841,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,240512,0.8252,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,240799,0.845,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,241085,0.8503,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,241372,0.8691,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,241661,0.9113,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,241945,0.948,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,242233,0.961,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,242520,0.9693,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,45.0,242807,1.0016,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,90.0,245388,1.074,1
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,90.0,245676,1.0741,1
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,90.0,245963,1.0741,1
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,90.0,246248,1.099,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,90.0,246536,1.1686,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,90.0,246823,1.199,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,90.0,247109,1.24,0
20260806T140254Z_xanthan-gum,xanthan-gum,D,45.0,90.0,247398,1.2827,0
20260806T145120Z_salt,salt,D,45.0,15.0,221213,0.0,1
20260806T145120Z_salt,salt,D,45.0,15.0,221585,0.0,1
20260806T145120Z_salt,salt,D,45.0,15.0,221872,0.0,1
20260806T145120Z_salt,salt,D,45.0,15.0,222160,0.0,1
20260806T145120Z_salt,salt,D,45.0,15.0,222444,0.0005,0
20260806T145120Z_salt,salt,D,45.0,15.0,222731,0.0071,0
20260806T145120Z_salt,salt,D,45.0,15.0,223019,0.0124,0
20260806T145120Z_salt,salt,D,45.0,15.0,223305,0.0174,0
20260806T145120Z_salt,salt,D,45.0,15.0,223592,0.0204,0
20260806T145120Z_salt,salt,D,45.0,15.0,223881,0.0238,0
20260806T145120Z_salt,salt,D,45.0,15.0,224165,0.0284,0
20260806T145120Z_salt,salt,D,45.0,15.0,224454,0.0322,0
20260806T145120Z_salt,salt,D,45.0,15.0,224741,0.0338,0
20260806T145120Z_salt,salt,D,45.0,15.0,225026,0.0353,0
20260806T145120Z_salt,salt,D,45.0,15.0,225313,0.0359,0
20260806T145120Z_salt,salt,D,45.0,15.0,225601,0.0362,0
20260806T145120Z_salt,salt,D,45.0,15.0,225887,0.0365,0
20260806T145120Z_salt,salt,D,45.0,15.0,226174,0.0369,0
20260806T145120Z_salt,salt,D,45.0,15.0,226463,0.0371,0
20260806T145120Z_salt,salt,D,45.0,15.0,226747,0.0375,0
20260806T145120Z_salt,salt,D,45.0,15.0,227034,0.0454,0
20260806T145120Z_salt,salt,D,45.0,15.0,227322,0.0526,0
20260806T145120Z_salt,salt,D,45.0,15.0,227608,0.0604,0
20260806T145120Z_salt,salt,D,45.0,15.0,227895,0.0655,0
20260806T145120Z_salt,salt,D,45.0,15.0,228183,0.0692,0
20260806T145120Z_salt,salt,D,45.0,15.0,228470,0.0727,0
20260806T145120Z_salt,salt,D,45.0,15.0,228756,0.0744,0
20260806T145120Z_salt,salt,D,45.0,15.0,229043,0.0746,0
20260806T145120Z_salt,salt,D,45.0,15.0,229331,0.0748,0
20260806T145120Z_salt,salt,D,45.0,15.0,229617,0.0751,0
