run_id,round,date_utc,started_utc,started_local,powder_id,display,batch,protocol,block,dose_n,dose_seq,target_mg,delivered_mg,error_mg,error_pct,abs_error_mg,time_s,status,pass_fw_status,pass_fw_abs5,pass_5pct,auger_rev_fw,stepper_rev,auger_rev_if_48_16,taps,bulk_cycles,fine_cycles,tap_cycles,phase_cycles,actuated,reconstructed,read_path,location,run_qc_valid,run_qc_verdict,dose_valid,invalid_reason,caveat,source,note,tare_warning_pan_g,tare_baseline_mg,tare_drift_mg_per_min,tare_read_noise_mg,bulk_gain_mg,bulk_end_s,bulk_skipped,fine_gain_mg,fine_end_s,fine_skipped,tap_gain_mg,tap_end_s,tap_skipped,nudges,no_flow_msg,last_trace_mass_g,last_trace_elapsed_s
20260910T133932Z_sodium-sulfate,2,2026-09-10,2026-09-10T13:39:32.068188+00:00,2026-09-10 07:39:32 MDT,sodium-sulfate,Sodium sulfate,inorganic-2026-08,G,G,1,1,1000.0,995.3,-4.7,-0.47,4.7,73.0,ok,True,True,True,3.5,7.7,2.567,18,8,6,9,bulk:8;fine:6;tap:9,True,False,bracket,new_fume_hood,True,ok,True,,"pre-roll drift -1.6 mg/min (worst dose bias <= 4.7 mg, sign known); device counters clean",git run JSON,,,0.0,0.0,0.0,676.2,10.0,False,294.3,42.0,False,24.8,73.0,False,0,False,0.9953,73.0
20260910T133932Z_sodium-sulfate,2,2026-09-10,2026-09-10T13:39:32.068188+00:00,2026-09-10 07:39:32 MDT,sodium-sulfate,Sodium sulfate,inorganic-2026-08,G,G,2,2,1000.0,995.1,-4.9,-0.49,4.9,175.0,ok,True,True,True,3.25,7.15,2.383,86,8,4,43,bulk:8;fine:4;tap:43,True,False,bracket,new_fume_hood,True,ok,True,,"pre-roll drift -1.6 mg/min (worst dose bias <= 4.7 mg, sign known); device counters clean",git run JSON,,,0.0,0.0,0.0,690.0,10.0,False,262.8,32.0,False,42.3,175.0,False,0,False,0.9951,175.0
20260910T133932Z_sodium-sulfate,2,2026-09-10,2026-09-10T13:39:32.068188+00:00,2026-09-10 07:39:32 MDT,sodium-sulfate,Sodium sulfate,inorganic-2026-08,H,H,0,3,50.0,67.7,17.7,35.4,17.7,15.0,overshoot,False,False,False,0.25,0.55,0.183,0,0,2,0,bulk:0;fine:2;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,"pre-roll drift -1.6 mg/min (worst dose bias <= 4.7 mg, sign known); device counters clean",git run JSON,,,0.0,0.0,0.0,,,True,67.7,15.0,False,,,True,0,False,0.0677,15.0
20260910T133932Z_sodium-sulfate,2,2026-09-10,2026-09-10T13:39:32.068188+00:00,2026-09-10 07:39:32 MDT,sodium-sulfate,Sodium sulfate,inorganic-2026-08,H,H,1,4,50.0,72.1,22.1,44.2,22.1,10.0,overshoot,False,False,False,0.13,0.286,0.095,0,0,1,0,bulk:0;fine:1;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,"pre-roll drift -1.6 mg/min (worst dose bias <= 4.7 mg, sign known); device counters clean",git run JSON,,,0.0,0.0,0.0,,,True,72.1,10.0,False,,,True,0,False,0.0721,10.0
20260910T133932Z_sodium-sulfate,2,2026-09-10,2026-09-10T13:39:32.068188+00:00,2026-09-10 07:39:32 MDT,sodium-sulfate,Sodium sulfate,inorganic-2026-08,H,H,2,5,50.0,96.9,46.9,93.8,46.9,10.0,overshoot,False,False,False,0.13,0.286,0.095,0,0,1,0,bulk:0;fine:1;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,"pre-roll drift -1.6 mg/min (worst dose bias <= 4.7 mg, sign known); device counters clean",git run JSON,,,0.0,0.0,0.0,,,True,96.9,10.0,False,,,True,0,False,0.0969,10.0
20260910T133932Z_sodium-sulfate,2,2026-09-10,2026-09-10T13:39:32.068188+00:00,2026-09-10 07:39:32 MDT,sodium-sulfate,Sodium sulfate,inorganic-2026-08,H,H,3,6,200.0,206.6,6.6,3.3,6.6,30.0,overshoot,False,False,True,0.63,1.386,0.462,0,0,5,0,bulk:0;fine:5;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,"pre-roll drift -1.6 mg/min (worst dose bias <= 4.7 mg, sign known); device counters clean",git run JSON,,,0.0,0.0,0.0,,,True,206.6,30.0,False,,,True,0,False,0.2066,30.0
20260910T133932Z_sodium-sulfate,2,2026-09-10,2026-09-10T13:39:32.068188+00:00,2026-09-10 07:39:32 MDT,sodium-sulfate,Sodium sulfate,inorganic-2026-08,H,H,4,7,200.0,230.2,30.2,15.1,30.2,20.0,overshoot,False,False,False,0.38,0.836,0.279,0,0,3,0,bulk:0;fine:3;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,"pre-roll drift -1.6 mg/min (worst dose bias <= 4.7 mg, sign known); device counters clean",git run JSON,,,0.0,0.0,0.0,,,True,230.2,20.0,False,,,True,0,False,0.2302,20.0
20260910T133932Z_sodium-sulfate,2,2026-09-10,2026-09-10T13:39:32.068188+00:00,2026-09-10 07:39:32 MDT,sodium-sulfate,Sodium sulfate,inorganic-2026-08,H,H,5,8,200.0,195.5,-4.5,-2.25,4.5,64.0,ok,True,True,True,0.63,1.386,0.462,20,0,5,10,bulk:0;fine:5;tap:10,True,False,bracket,new_fume_hood,True,ok,True,,"pre-roll drift -1.6 mg/min (worst dose bias <= 4.7 mg, sign known); device counters clean",git run JSON,,,0.0,0.0,0.0,,,True,178.3,31.0,False,17.2,64.0,False,0,False,0.1955,64.0
20260910T170858Z_barium-chloride,2,2026-09-10,2026-09-10T17:08:58.309454+00:00,2026-09-10 11:08:58 MDT,barium-chloride,Barium chloride,inorganic-2026-08,G,G,0,0,1000.0,345.3,-654.7,-65.47,654.7,33.0,stalled,False,False,False,25.67,56.474,18.825,0,94,,,bulk:94,True,False,bracket,new_fume_hood,False,arching-no-feed,False,run QC invalid: arching-no-feed,"caked hygroscopic BaCl2 arched over the intake after ~3 weeks loaded; G0 drained the flights (0.345 g), rest stalled",git run JSON,,-5.2276,-5227.6,0.0,0.0,345.3,33.0,False,,,False,,,False,0,True,0.3453,33.0
20260910T170858Z_barium-chloride,2,2026-09-10,2026-09-10T17:08:58.309454+00:00,2026-09-10 11:08:58 MDT,barium-chloride,Barium chloride,inorganic-2026-08,G,G,1,1,1000.0,0.1,-999.9,-99.99,999.9,9.0,stalled,False,False,False,4.58,10.076,3.359,0,15,,,bulk:15,True,False,bracket,new_fume_hood,False,arching-no-feed,False,run QC invalid: arching-no-feed,"caked hygroscopic BaCl2 arched over the intake after ~3 weeks loaded; G0 drained the flights (0.345 g), rest stalled",git run JSON,,-4.8822,-4882.2,0.0,0.0,0.1,9.0,False,,,False,,,False,0,True,0.0001,9.0
20260910T170858Z_barium-chloride,2,2026-09-10,2026-09-10T17:08:58.309454+00:00,2026-09-10 11:08:58 MDT,barium-chloride,Barium chloride,inorganic-2026-08,G,G,2,2,1000.0,0.1,-999.9,-99.99,999.9,9.0,stalled,False,False,False,4.58,10.076,3.359,0,15,,,bulk:15,True,False,bracket,new_fume_hood,False,arching-no-feed,False,run QC invalid: arching-no-feed,"caked hygroscopic BaCl2 arched over the intake after ~3 weeks loaded; G0 drained the flights (0.345 g), rest stalled",git run JSON,,-4.882,-4882.0,5.4,0.03,0.0,9.0,False,,,False,,,False,0,True,0.0001,9.0
20260910T170858Z_barium-chloride,2,2026-09-10,2026-09-10T17:08:58.309454+00:00,2026-09-10 11:08:58 MDT,barium-chloride,Barium chloride,inorganic-2026-08,H,H,0,3,50.0,1.1,-48.9,-97.8,48.9,31.0,stalled,False,False,False,0.63,1.386,0.462,0,0,5,,bulk:0;fine:5,True,False,bracket,new_fume_hood,False,arching-no-feed,False,run QC invalid: arching-no-feed,"caked hygroscopic BaCl2 arched over the intake after ~3 weeks loaded; G0 drained the flights (0.345 g), rest stalled",git run JSON,,-4.8819,-4881.9,0.0,0.0,,,True,1.1,31.0,False,,,False,0,True,0.0011,31.0
20260910T170858Z_barium-chloride,2,2026-09-10,2026-09-10T17:08:58.309454+00:00,2026-09-10 11:08:58 MDT,barium-chloride,Barium chloride,inorganic-2026-08,H,H,1,4,50.0,1.8,-48.2,-96.4,48.2,58.0,stalled,False,False,False,1.25,2.75,0.917,0,0,10,,bulk:0;fine:10,True,False,bracket,new_fume_hood,False,arching-no-feed,False,run QC invalid: arching-no-feed,"caked hygroscopic BaCl2 arched over the intake after ~3 weeks loaded; G0 drained the flights (0.345 g), rest stalled",git run JSON,,-4.8805,-4880.5,5.6,0.03,,,True,1.7,58.0,False,,,False,0,True,0.0018,58.0
20260910T170858Z_barium-chloride,2,2026-09-10,2026-09-10T17:08:58.309454+00:00,2026-09-10 11:08:58 MDT,barium-chloride,Barium chloride,inorganic-2026-08,H,H,2,5,50.0,0.6,-49.4,-98.8,49.4,31.0,stalled,False,False,False,0.63,1.386,0.462,0,0,5,,bulk:0;fine:5,True,False,bracket,new_fume_hood,False,arching-no-feed,False,run QC invalid: arching-no-feed,"caked hygroscopic BaCl2 arched over the intake after ~3 weeks loaded; G0 drained the flights (0.345 g), rest stalled",git run JSON,,-4.8786,-4878.6,5.5,0.03,,,True,0.5,31.0,False,,,False,0,True,0.0006,31.0
20260910T170858Z_barium-chloride,2,2026-09-10,2026-09-10T17:08:58.309454+00:00,2026-09-10 11:08:58 MDT,barium-chloride,Barium chloride,inorganic-2026-08,H,H,3,6,200.0,0.8,-199.2,-99.6,199.2,35.0,stalled,False,False,False,0.63,1.386,0.462,0,1,5,,bulk:1;fine:5,True,False,bracket,new_fume_hood,False,arching-no-feed,False,run QC invalid: arching-no-feed,"caked hygroscopic BaCl2 arched over the intake after ~3 weeks loaded; G0 drained the flights (0.345 g), rest stalled",git run JSON,,-4.8779,-4877.9,-3.4,0.04,0.1,7.0,False,0.8,35.0,False,,,False,0,True,0.0008,35.0
20260910T170858Z_barium-chloride,2,2026-09-10,2026-09-10T17:08:58.309454+00:00,2026-09-10 11:08:58 MDT,barium-chloride,Barium chloride,inorganic-2026-08,H,H,4,7,200.0,0.6,-199.4,-99.7,199.4,31.0,stalled,False,False,False,0.63,1.386,0.462,0,0,5,,bulk:0;fine:5,True,False,bracket,new_fume_hood,False,arching-no-feed,False,run QC invalid: arching-no-feed,"caked hygroscopic BaCl2 arched over the intake after ~3 weeks loaded; G0 drained the flights (0.345 g), rest stalled",git run JSON,,-4.877,-4877.0,0.0,0.0,,,True,0.6,31.0,False,,,False,0,True,0.0006,31.0
20260910T170858Z_barium-chloride,2,2026-09-10,2026-09-10T17:08:58.309454+00:00,2026-09-10 11:08:58 MDT,barium-chloride,Barium chloride,inorganic-2026-08,H,H,5,8,200.0,-0.4,-200.4,-100.2,200.4,31.0,stalled,False,False,False,0.63,1.386,0.462,0,0,5,,bulk:0;fine:5,True,False,bracket,new_fume_hood,False,arching-no-feed,False,run QC invalid: arching-no-feed,"caked hygroscopic BaCl2 arched over the intake after ~3 weeks loaded; G0 drained the flights (0.345 g), rest stalled",git run JSON,,-4.8763,-4876.3,0.0,0.0,,,True,-0.4,31.0,False,,,False,0,True,-0.0004,31.0
20260910T194447Z_alsi10mg,2,2026-09-10,2026-09-10T19:44:47.911573+00:00,2026-09-10 13:44:47 MDT,alsi10mg,AlSi10Mg,metal-2026-08,G,G,0,0,1000.0,997.3,-2.7,-0.27,2.7,65.0,ok,True,True,True,3.08,6.776,2.259,0,6,10,0,bulk:6;fine:10;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,Pi off tailnet 11:37-12:30 MDT; launch held ~70 min for drift after BaCl2 cleanup; run clean (0 shocks),git run JSON,,-4.5703,-4570.3,-36.2,0.07,614.9,12.0,False,383.2,65.0,False,,,True,0,False,0.9973,65.0
20260910T194447Z_alsi10mg,2,2026-09-10,2026-09-10T19:44:47.911573+00:00,2026-09-10 13:44:47 MDT,alsi10mg,AlSi10Mg,metal-2026-08,G,G,1,1,1000.0,1009.4,9.4,0.94,9.4,53.0,overshoot,False,False,True,3.75,8.25,2.75,0,7,8,0,bulk:7;fine:8;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,Pi off tailnet 11:37-12:30 MDT; launch held ~70 min for drift after BaCl2 cleanup; run clean (0 shocks),git run JSON,,,-0.3,5.9,0.03,667.4,10.0,False,341.8,53.0,False,,,True,0,False,1.0094,53.0
20260910T194447Z_alsi10mg,2,2026-09-10,2026-09-10T19:44:47.911573+00:00,2026-09-10 13:44:47 MDT,alsi10mg,AlSi10Mg,metal-2026-08,G,G,2,2,1000.0,998.9,-1.1,-0.11,1.1,193.0,ok,True,True,True,2.5,5.5,1.833,92,8,5,46,bulk:8;fine:5;tap:46,True,False,bracket,new_fume_hood,True,ok,True,,Pi off tailnet 11:37-12:30 MDT; launch held ~70 min for drift after BaCl2 cleanup; run clean (0 shocks),git run JSON,,,-0.1,-11.5,0.07,716.7,9.0,False,241.0,36.0,False,41.1,193.0,False,3,False,0.9989,193.0
20260910T194447Z_alsi10mg,2,2026-09-10,2026-09-10T19:44:47.911573+00:00,2026-09-10 13:44:47 MDT,alsi10mg,AlSi10Mg,metal-2026-08,H,H,0,3,50.0,46.6,-3.4,-6.8,3.4,51.0,ok,True,True,False,1.0,2.2,0.733,2,0,8,1,bulk:0;fine:8;tap:1,True,False,bracket,new_fume_hood,True,ok,True,,Pi off tailnet 11:37-12:30 MDT; launch held ~70 min for drift after BaCl2 cleanup; run clean (0 shocks),git run JSON,,,0.0,0.0,0.0,,,True,38.7,47.0,False,7.7,51.0,False,0,False,0.0466,51.0
20260910T194447Z_alsi10mg,2,2026-09-10,2026-09-10T19:44:47.911573+00:00,2026-09-10 13:44:47 MDT,alsi10mg,AlSi10Mg,metal-2026-08,H,H,1,4,50.0,68.1,18.1,36.2,18.1,15.0,overshoot,False,False,False,0.25,0.55,0.183,0,0,2,0,bulk:0;fine:2;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,Pi off tailnet 11:37-12:30 MDT; launch held ~70 min for drift after BaCl2 cleanup; run clean (0 shocks),git run JSON,,,0.0,0.0,0.0,,,True,67.9,15.0,False,,,True,0,False,0.0681,15.0
20260910T194447Z_alsi10mg,2,2026-09-10,2026-09-10T19:44:47.911573+00:00,2026-09-10 13:44:47 MDT,alsi10mg,AlSi10Mg,metal-2026-08,H,H,2,5,50.0,99.7,49.7,99.4,49.7,8.0,overshoot,False,False,False,0.92,2.024,0.675,0,1,0,0,bulk:1;fine:0;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,Pi off tailnet 11:37-12:30 MDT; launch held ~70 min for drift after BaCl2 cleanup; run clean (0 shocks),git run JSON,,,0.2,18.8,0.06,99.8,8.0,False,,,True,,,True,0,False,0.0997,8.0
20260910T194447Z_alsi10mg,2,2026-09-10,2026-09-10T19:44:47.911573+00:00,2026-09-10 13:44:47 MDT,alsi10mg,AlSi10Mg,metal-2026-08,H,H,3,6,200.0,197.2,-2.8,-1.4,2.8,31.0,ok,True,True,True,0.63,1.386,0.462,0,0,5,0,bulk:0;fine:5;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,Pi off tailnet 11:37-12:30 MDT; launch held ~70 min for drift after BaCl2 cleanup; run clean (0 shocks),git run JSON,,,0.0,0.0,0.0,,,True,197.1,31.0,False,,,True,0,False,0.1972,31.0
20260910T194447Z_alsi10mg,2,2026-09-10,2026-09-10T19:44:47.911573+00:00,2026-09-10 13:44:47 MDT,alsi10mg,AlSi10Mg,metal-2026-08,H,H,4,7,200.0,199.4,-0.6,-0.3,0.6,214.0,ok,True,True,True,0.26,0.572,0.191,118,1,2,59,bulk:1;fine:2;tap:59,True,False,bracket,new_fume_hood,True,ok,True,,Pi off tailnet 11:37-12:30 MDT; launch held ~70 min for drift after BaCl2 cleanup; run clean (0 shocks),git run JSON,,,0.2,-0.0,0.0,29.7,7.0,False,124.4,18.0,False,45.3,214.0,False,1,False,0.1994,214.0
20260910T194447Z_alsi10mg,2,2026-09-10,2026-09-10T19:44:47.911573+00:00,2026-09-10 13:44:47 MDT,alsi10mg,AlSi10Mg,metal-2026-08,H,H,5,8,200.0,202.6,2.6,1.3,2.6,264.0,ok,True,True,True,0.89,1.958,0.653,134,0,7,67,bulk:0;fine:7;tap:67,True,False,bracket,new_fume_hood,True,ok,True,,Pi off tailnet 11:37-12:30 MDT; launch held ~70 min for drift after BaCl2 cleanup; run clean (0 shocks),git run JSON,,,0.1,17.4,0.05,,,True,150.1,42.0,False,52.2,264.0,False,1,False,0.2026,264.0
20260910T212920Z_silicon-325,2,2026-09-10,2026-09-10T21:29:20.709985+00:00,2026-09-10 15:29:20 MDT,silicon-325,Si (-325 mesh),metal-2026-08,G,G,0,0,1000.0,0.9,-999.1,-99.91,999.1,11.0,stalled,False,False,False,4.58,10.076,3.359,0,17,,,bulk:17,True,False,bracket,new_fume_hood,True,conveying-slowly,True,,"cohesive powder, agitation-immune; 18.0 auger rev over 9 doses moved 1.6 mg; valid 'cannot dose' measurement",git run JSON,,,0.0,0.0,0.0,0.9,11.0,False,,,False,,,False,0,True,0.0009,11.0
20260910T212920Z_silicon-325,2,2026-09-10,2026-09-10T21:29:20.709985+00:00,2026-09-10 15:29:20 MDT,silicon-325,Si (-325 mesh),metal-2026-08,G,G,1,1,1000.0,0.0,-1000.0,-100.0,1000.0,9.0,stalled,False,False,False,4.58,10.076,3.359,0,17,,,bulk:17,True,False,bracket,new_fume_hood,True,conveying-slowly,True,,"cohesive powder, agitation-immune; 18.0 auger rev over 9 doses moved 1.6 mg; valid 'cannot dose' measurement",git run JSON,,,0.0,0.0,0.0,0.0,9.0,False,,,False,,,False,0,True,0.0,9.0
20260910T212920Z_silicon-325,2,2026-09-10,2026-09-10T21:29:20.709985+00:00,2026-09-10 15:29:20 MDT,silicon-325,Si (-325 mesh),metal-2026-08,G,G,2,2,1000.0,0.0,-1000.0,-100.0,1000.0,9.0,stalled,False,False,False,4.58,10.076,3.359,0,16,,,bulk:16,True,False,bracket,new_fume_hood,True,conveying-slowly,True,,"cohesive powder, agitation-immune; 18.0 auger rev over 9 doses moved 1.6 mg; valid 'cannot dose' measurement",git run JSON,,,0.0,0.0,0.0,0.0,9.0,False,,,False,,,False,0,True,0.0,9.0
20260910T212920Z_silicon-325,2,2026-09-10,2026-09-10T21:29:20.709985+00:00,2026-09-10 15:29:20 MDT,silicon-325,Si (-325 mesh),metal-2026-08,H,H,0,3,50.0,0.0,-50.0,-100.0,50.0,31.0,stalled,False,False,False,0.63,1.386,0.462,0,0,5,,bulk:0;fine:5,True,False,bracket,new_fume_hood,True,conveying-slowly,True,,"cohesive powder, agitation-immune; 18.0 auger rev over 9 doses moved 1.6 mg; valid 'cannot dose' measurement",git run JSON,,,0.0,0.0,0.0,,,True,0.0,31.0,False,,,False,0,True,0.0,31.0
20260910T212920Z_silicon-325,2,2026-09-10,2026-09-10T21:29:20.709985+00:00,2026-09-10 15:29:20 MDT,silicon-325,Si (-325 mesh),metal-2026-08,H,H,1,4,50.0,-0.1,-50.1,-100.2,50.1,35.0,stalled,False,False,False,0.63,1.386,0.462,0,1,5,,bulk:1;fine:5,True,False,bracket,new_fume_hood,True,conveying-slowly,True,,"cohesive powder, agitation-immune; 18.0 auger rev over 9 doses moved 1.6 mg; valid 'cannot dose' measurement",git run JSON,,,0.1,2.0,0.06,-0.0,7.0,False,0.0,35.0,False,,,False,0,True,-0.0001,35.0
20260910T212920Z_silicon-325,2,2026-09-10,2026-09-10T21:29:20.709985+00:00,2026-09-10 15:29:20 MDT,silicon-325,Si (-325 mesh),metal-2026-08,H,H,2,5,50.0,-0.0,-50.0,-100.0,50.0,31.0,stalled,False,False,False,0.63,1.386,0.462,0,0,5,,bulk:0;fine:5,True,False,bracket,new_fume_hood,True,conveying-slowly,True,,"cohesive powder, agitation-immune; 18.0 auger rev over 9 doses moved 1.6 mg; valid 'cannot dose' measurement",git run JSON,,,0.0,0.0,0.0,,,True,-0.0,31.0,False,,,False,0,True,-0.0,31.0
20260910T212920Z_silicon-325,2,2026-09-10,2026-09-10T21:29:20.709985+00:00,2026-09-10 15:29:20 MDT,silicon-325,Si (-325 mesh),metal-2026-08,H,H,3,6,200.0,0.0,-200.0,-100.0,200.0,31.0,stalled,False,False,False,0.63,1.386,0.462,0,0,5,,bulk:0;fine:5,True,False,bracket,new_fume_hood,True,conveying-slowly,True,,"cohesive powder, agitation-immune; 18.0 auger rev over 9 doses moved 1.6 mg; valid 'cannot dose' measurement",git run JSON,,,0.0,0.0,0.0,,,True,0.0,31.0,False,,,False,0,True,0.0,31.0
20260910T212920Z_silicon-325,2,2026-09-10,2026-09-10T21:29:20.709985+00:00,2026-09-10 15:29:20 MDT,silicon-325,Si (-325 mesh),metal-2026-08,H,H,4,7,200.0,0.0,-200.0,-100.0,200.0,31.0,stalled,False,False,False,0.63,1.386,0.462,0,0,5,,bulk:0;fine:5,True,False,bracket,new_fume_hood,True,conveying-slowly,True,,"cohesive powder, agitation-immune; 18.0 auger rev over 9 doses moved 1.6 mg; valid 'cannot dose' measurement",git run JSON,,,0.0,0.0,0.0,,,True,0.0,31.0,False,,,False,0,True,0.0,31.0
20260910T212920Z_silicon-325,2,2026-09-10,2026-09-10T21:29:20.709985+00:00,2026-09-10 15:29:20 MDT,silicon-325,Si (-325 mesh),metal-2026-08,H,H,5,8,200.0,0.8,-199.2,-99.6,199.2,52.0,stalled,False,False,False,1.13,2.486,0.829,0,0,9,,bulk:0;fine:9,True,False,bracket,new_fume_hood,True,conveying-slowly,True,,"cohesive powder, agitation-immune; 18.0 auger rev over 9 doses moved 1.6 mg; valid 'cannot dose' measurement",git run JSON,,,0.0,0.0,0.0,,,True,0.8,52.0,False,,,False,0,True,0.0008,52.0
20260915T025556Z_silicon-110-200,2,2026-09-15,2026-09-15T02:55:56.009768+00:00,2026-09-14 20:55:56 MDT,silicon-110-200,Si (-110/+200 mesh),metal-2026-08,G,G,0,0,1000.0,999.5,-0.5,-0.05,0.5,177.0,ok,True,True,True,4.03,8.866,2.955,66,10,10,33,bulk:10;fine:10;tap:33,True,False,bracket,new_fume_hood,True,ok,True,,"attempt #5, evening empty lab, gate passed on window 2; H2 excluded in QC (0 rev, 0 taps: afterflow)",git run JSON,,,0.0,0.0,0.0,592.5,10.0,False,362.4,63.0,False,44.6,177.0,False,2,False,0.9995,177.0
20260915T025556Z_silicon-110-200,2,2026-09-15,2026-09-15T02:55:56.009768+00:00,2026-09-14 20:55:56 MDT,silicon-110-200,Si (-110/+200 mesh),metal-2026-08,G,G,1,1,1000.0,1003.3,3.3,0.33,3.3,128.0,ok,True,True,True,4.13,9.086,3.029,34,9,11,17,bulk:9;fine:11;tap:17,True,False,bracket,new_fume_hood,True,ok,True,,"attempt #5, evening empty lab, gate passed on window 2; H2 excluded in QC (0 rev, 0 taps: afterflow)",git run JSON,,,0.0,0.0,0.0,521.9,13.0,False,443.1,71.0,False,38.4,128.0,False,0,False,1.0033,128.0
20260915T025556Z_silicon-110-200,2,2026-09-15,2026-09-15T02:55:56.009768+00:00,2026-09-14 20:55:56 MDT,silicon-110-200,Si (-110/+200 mesh),metal-2026-08,G,G,2,2,1000.0,997.8,-2.2,-0.22,2.2,111.0,ok,True,True,True,4.0,8.8,2.933,28,10,10,14,bulk:10;fine:10;tap:14,True,False,bracket,new_fume_hood,True,ok,True,,"attempt #5, evening empty lab, gate passed on window 2; H2 excluded in QC (0 rev, 0 taps: afterflow)",git run JSON,,,0.0,0.0,0.0,564.6,11.0,False,410.0,65.0,False,23.2,111.0,False,0,False,0.9978,111.0
20260915T025556Z_silicon-110-200,2,2026-09-15,2026-09-15T02:55:56.009768+00:00,2026-09-14 20:55:56 MDT,silicon-110-200,Si (-110/+200 mesh),metal-2026-08,H,H,0,3,50.0,54.5,4.5,9.0,4.5,26.0,ok,True,True,False,0.38,0.836,0.279,2,0,3,1,bulk:0;fine:3;tap:1,True,False,bracket,new_fume_hood,True,ok,True,,"attempt #5, evening empty lab, gate passed on window 2; H2 excluded in QC (0 rev, 0 taps: afterflow)",git run JSON,,,0.0,0.0,0.0,,,True,35.3,22.0,False,19.1,26.0,False,0,False,0.0545,26.0
20260915T025556Z_silicon-110-200,2,2026-09-15,2026-09-15T02:55:56.009768+00:00,2026-09-14 20:55:56 MDT,silicon-110-200,Si (-110/+200 mesh),metal-2026-08,H,H,1,4,50.0,47.7,-2.3,-4.6,2.3,10.0,ok,True,True,True,0.13,0.286,0.095,0,0,1,0,bulk:0;fine:1;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,"attempt #5, evening empty lab, gate passed on window 2; H2 excluded in QC (0 rev, 0 taps: afterflow)",git run JSON,,,-0.2,0.0,0.0,,,True,47.5,10.0,False,,,True,0,False,0.0477,10.0
20260915T025556Z_silicon-110-200,2,2026-09-15,2026-09-15T02:55:56.009768+00:00,2026-09-14 20:55:56 MDT,silicon-110-200,Si (-110/+200 mesh),metal-2026-08,H,H,2,5,50.0,55.2,5.2,10.4,5.2,7.0,overshoot,False,False,False,0.0,0.0,0.0,0,1,0,0,bulk:1;fine:0;tap:0,False,False,bracket,new_fume_hood,True,ok,False,"no actuation (0 auger rev, 0 taps): afterflow/settling, not a controller measurement","attempt #5, evening empty lab, gate passed on window 2; H2 excluded in QC (0 rev, 0 taps: afterflow)",git run JSON,,,0.2,11.3,0.06,55.2,7.0,False,,,True,,,True,0,False,0.0552,7.0
20260915T025556Z_silicon-110-200,2,2026-09-15,2026-09-15T02:55:56.009768+00:00,2026-09-14 20:55:56 MDT,silicon-110-200,Si (-110/+200 mesh),metal-2026-08,H,H,3,6,200.0,198.5,-1.5,-0.75,1.5,34.0,ok,True,True,True,0.13,0.286,0.095,12,1,1,6,bulk:1;fine:1;tap:6,True,False,bracket,new_fume_hood,True,ok,True,,"attempt #5, evening empty lab, gate passed on window 2; H2 excluded in QC (0 rev, 0 taps: afterflow)",git run JSON,,,-0.2,-5.6,0.03,90.3,7.0,False,92.4,13.0,False,15.8,34.0,False,0,False,0.1985,34.0
20260915T025556Z_silicon-110-200,2,2026-09-15,2026-09-15T02:55:56.009768+00:00,2026-09-14 20:55:56 MDT,silicon-110-200,Si (-110/+200 mesh),metal-2026-08,H,H,4,7,200.0,198.2,-1.8,-0.9,1.8,45.0,ok,True,True,True,0.88,1.936,0.645,0,0,7,0,bulk:0;fine:7;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,"attempt #5, evening empty lab, gate passed on window 2; H2 excluded in QC (0 rev, 0 taps: afterflow)",git run JSON,,,0.0,0.0,0.0,,,True,198.2,45.0,False,,,True,0,False,0.1982,45.0
20260915T025556Z_silicon-110-200,2,2026-09-15,2026-09-15T02:55:56.009768+00:00,2026-09-14 20:55:56 MDT,silicon-110-200,Si (-110/+200 mesh),metal-2026-08,H,H,5,8,200.0,232.6,32.6,16.3,32.6,13.0,overshoot,False,False,False,0.13,0.286,0.095,0,1,1,0,bulk:1;fine:1;tap:0,True,False,bracket,new_fume_hood,True,ok,True,,"attempt #5, evening empty lab, gate passed on window 2; H2 excluded in QC (0 rev, 0 taps: afterflow)",git run JSON,,,0.1,-10.6,0.03,103.3,7.0,False,129.4,13.0,False,,,True,0,False,0.2326,13.0
20260915T164228Z_salt-demo,2,2026-09-15,2026-09-15T16:42:28.424290+00:00,2026-09-15 10:42:28 MDT,salt-demo,NaCl (control),demo,demo,G,0,0,500.0,496.3,-3.7,-0.74,3.7,100.0,ok,True,True,True,2.0,4.4,1.467,4,0,16,2,bulk:0;fine:16;tap:2,True,False,bracket,new_fume_hood,False,demo,False,demo (demo),"0.5 g demo; gate not passed (+2.9 mg/min drift), kept out of battery_runs (batch demo)",git run JSON,,,-0.1,0.0,0.0,,,True,470.8,93.0,False,25.4,100.0,False,0,False,0.4963,100.0
