event,t_rel_s,dev_mg,flag
"TAP,12",1.467,-21.970000000000027,U
"TAP,12",1.563,-21.970000000000027,S
"TAP,12",1.659,-21.970000000000027,S
"TAP,12",1.755,-21.970000000000027,S
"TAP,12",1.849,-21.870000000000037,S
"TAP,12",1.945,-21.770000000000046,U
"TAP,12",2.041,-21.67,U
"TAP,12",2.136,-21.67,U
"TAP,12",2.232,-21.570000000000014,U
"TAP,12",2.328,-21.570000000000014,U
"TAP,12",2.424,-21.570000000000014,U
"TAP,12",2.52,-21.67,S
"TAP,12",2.616,-21.67,S
"TAP,12",2.712,-21.67,S
"TAP,12",2.805,-21.770000000000046,U
"TAP,12",2.901,-21.770000000000046,U
"TAP,12",2.997,-21.770000000000046,S
"TAP,12",3.093,-21.770000000000046,S
"TAP,12",3.189,-21.770000000000046,S
"TAP,12",3.285,-21.770000000000046,S
"TAP,12",3.381,-21.770000000000046,S
"TAP,12",3.477,-21.770000000000046,S
"TAP,12",3.572,-21.770000000000046,S
"TAP,12",3.666,-21.770000000000046,S
"TAP,12",3.762,-21.770000000000046,S
"TAP,12",3.858,-21.770000000000046,S
"TAP,12",3.954,-21.770000000000046,S
"TAP,12",4.05,-21.770000000000046,S
"TAP,12",4.146,-21.770000000000046,S
"TAP,12",4.241,-21.770000000000046,S
"TAP,12",4.337,-21.770000000000046,S
"TAP,12",4.433,-21.770000000000046,S
"TAP,13",-0.922,-0.5200000000000092,U
"TAP,13",-0.826,-0.42000000000002025,U
"TAP,13",-0.731,-0.21999999999998676,U
"TAP,13",-0.637,-0.11999999999999778,U
"TAP,13",-0.541,-0.02000000000000879,U
"TAP,13",-0.445,0.0799999999999802,U
"TAP,13",-0.349,0.1800000000000247,U
"TAP,13",-0.253,0.2800000000000137,U
"TAP,13",-0.158,0.38000000000000267,U
"TAP,13",-0.062,0.38000000000000267,U
"TAP,13",0.132,0.5799999999999806,U
"TAP,13",0.224,0.6800000000000251,U
"TAP,13",0.32,0.7800000000000141,U
"TAP,13",0.421,0.8800000000000031,U
"TAP,13",0.512,0.9799999999999921,U
"TAP,13",0.607,0.9799999999999921,U
"TAP,13",0.703,0.9799999999999921,U
"TAP,13",0.799,0.9799999999999921,U
"TAP,13",0.895,1.079999999999981,U
"TAP,13",0.991,1.1800000000000255,U
"TAP,13",1.084,1.2800000000000145,U
"TAP,13",1.18,5.979999999999997,U
"TAP,13",1.276,6.680000000000031,U
"TAP,13",1.372,6.979999999999998,U
"TAP,13",1.467,7.280000000000021,U
"TAP,13",1.563,7.680000000000032,U
"TAP,13",1.659,8.180000000000032,U
"TAP,13",1.755,8.479999999999999,U
"TAP,13",1.851,8.679999999999977,U
"TAP,13",1.945,8.98,U
"TAP,13",2.041,9.179999999999978,U
"TAP,13",2.137,9.48,U
"TAP,13",2.232,9.679999999999978,U
"TAP,13",2.328,9.780000000000022,U
"TAP,13",2.424,9.880000000000011,U
"TAP,13",2.52,9.98,U
"TAP,13",2.616,9.98,U
"TAP,13",2.712,9.98,U
"TAP,13",2.808,10.07999999999999,U
"TAP,13",2.901,10.07999999999999,U
"TAP,13",2.997,10.07999999999999,S
"TAP,13",3.093,10.07999999999999,S
"TAP,13",3.189,10.07999999999999,S
"TAP,13",3.285,10.07999999999999,S
"TAP,13",3.381,10.07999999999999,S
"TAP,13",3.477,10.07999999999999,S
"TAP,13",3.573,10.07999999999999,S
"TAP,13",3.668,10.07999999999999,S
"TAP,13",3.762,10.07999999999999,S
"TAP,13",3.858,10.07999999999999,S
"TAP,13",3.954,10.07999999999999,S
"TAP,13",4.05,9.98,S
"TAP,13",4.146,9.880000000000011,U
"TAP,13",4.242,9.880000000000011,U
"TAP,13",4.337,9.780000000000022,U
"TAP,13",4.433,9.780000000000022,U
"TAP,14",-0.923,0.32000000000000384,U
"TAP,14",-0.827,0.22000000000001485,U
"TAP,14",-0.731,0.12000000000002586,U
"TAP,14",-0.635,0.01999999999998181,U
"TAP,14",-0.542,0.01999999999998181,U
"TAP,14",-0.446,-0.08000000000000718,U
"TAP,14",-0.35,-0.08000000000000718,U
"TAP,14",-0.254,-0.17999999999999616,U
"TAP,14",-0.158,-0.17999999999999616,U
"TAP,14",-0.062,-0.17999999999999616,U
"TAP,14",0.132,-0.08000000000000718,S
"TAP,14",0.225,0.01999999999998181,U
"TAP,14",0.319,0.01999999999998181,U
"TAP,14",0.415,0.12000000000002586,U
"TAP,14",0.511,0.22000000000001485,U
"TAP,14",0.606,0.32000000000000384,U
"TAP,14",0.702,0.32000000000000384,U
"TAP,14",0.798,0.32000000000000384,U
"TAP,14",0.894,0.32000000000000384,U
"TAP,14",0.99,0.4199999999999928,U
"TAP,14",1.085,5.419999999999998,U
"TAP,14",1.179,6.419999999999998,U
"TAP,14",1.275,6.72000000000002,U
"TAP,14",1.371,6.619999999999976,U
"TAP,14",1.467,6.419999999999998,U
"TAP,14",1.563,6.22000000000002,U
"TAP,14",1.658,6.119999999999976,U
"TAP,14",1.754,6.019999999999987,U
"TAP,14",1.85,5.919999999999998,U
"TAP,14",1.946,5.820000000000009,U
"TAP,14",2.042,5.72000000000002,U
"TAP,14",2.136,5.619999999999976,U
"TAP,14",2.232,5.519999999999987,U
"TAP,14",2.327,5.419999999999998,U
"TAP,14",2.423,5.419999999999998,U
"TAP,14",2.519,5.419999999999998,U
"TAP,14",2.615,5.419999999999998,U
"TAP,14",2.711,5.419999999999998,S
"TAP,14",2.807,5.519999999999987,S
"TAP,14",2.903,5.519999999999987,S
"TAP,14",2.997,5.619999999999976,U
"TAP,14",3.092,5.619999999999976,U
"TAP,14",3.188,5.72000000000002,U
"TAP,14",3.284,5.820000000000009,U
"TAP,14",3.38,5.919999999999998,U
"TAP,14",3.476,5.919999999999998,U
"TAP,14",3.572,6.019999999999987,U
"TAP,14",3.668,6.019999999999987,U
"TAP,14",3.763,6.019999999999987,U
"TAP,14",3.857,6.22000000000002,U
"TAP,14",3.953,6.320000000000009,U
"TAP,14",4.049,6.419999999999998,U
"TAP,14",4.145,6.519999999999987,U
"TAP,14",4.241,6.619999999999976,U
"TAP,14",4.336,6.72000000000002,U
"TAP,14",4.432,6.820000000000011,U
"TAP,15",-0.923,0.06999999999999318,U
"TAP,15",-0.827,-0.029999999999995808,S
"TAP,15",-0.731,-0.029999999999995808,S
"TAP,15",-0.635,-0.029999999999995808,S
"TAP,15",-0.54,-0.029999999999995808,S
"TAP,15",-0.446,-0.029999999999995808,S
"TAP,15",-0.35,-0.029999999999995808,S
"TAP,15",-0.254,-0.029999999999995808,S
"TAP,15",-0.158,0.06999999999999318,S
"TAP,15",-0.062,0.06999999999999318,S
"TAP,15",0.132,0.06999999999999318,S
"TAP,15",0.225,0.06999999999999318,S
"TAP,15",0.321,-0.029999999999995808,S
"TAP,15",0.415,-0.029999999999995808,S
"TAP,15",0.511,-0.029999999999995808,S
"TAP,15",0.612,-4.330000000000023,U
"TAP,15",0.702,-8.230000000000036,U
"TAP,15",0.798,-12.33000000000003,U
"TAP,15",0.894,-14.730000000000043,U
"TAP,15",0.99,-14.730000000000043,U
"TAP,15",1.085,-13.129999999999997,U
"TAP,15",1.181,-11.530000000000006,U
"TAP,15",1.275,-10.530000000000005,U
"TAP,15",1.371,-10.330000000000027,U
"TAP,15",1.467,-9.830000000000027,U
"TAP,15",1.563,-9.830000000000027,U
"TAP,15",1.658,-9.930000000000016,U
"TAP,15",1.754,-10.030000000000005,U
"TAP,15",1.85,-10.129999999999994,U
"TAP,15",1.946,-10.23000000000004,U
"TAP,15",2.042,-10.330000000000027,U
"TAP,15",2.138,-10.330000000000027,U
"TAP,15",2.232,-10.330000000000027,U
"TAP,15",2.328,-10.23000000000004,S
"TAP,15",2.424,-10.23000000000004,S
"TAP,15",2.519,-10.129999999999994,U
"TAP,15",2.615,-10.030000000000005,U
"TAP,15",2.711,-10.030000000000005,U
"TAP,15",2.807,-10.030000000000005,U
"TAP,15",2.903,-9.930000000000016,U
"TAP,15",2.999,-9.930000000000016,U
"TAP,15",3.092,-9.930000000000016,S
"TAP,15",3.188,-9.830000000000027,U
"TAP,15",3.284,-9.830000000000027,U
"TAP,15",3.38,-9.730000000000038,U
"TAP,15",3.476,-9.730000000000038,U
"TAP,15",3.572,-9.629999999999994,U
"TAP,15",3.668,-9.629999999999994,U
"TAP,15",3.764,-9.530000000000005,U
"TAP,15",3.86,-9.530000000000005,U
"TAP,15",3.953,-9.430000000000016,U
"TAP,15",4.049,-9.430000000000016,U
"TAP,15",4.145,-9.330000000000027,U
"TAP,15",4.241,-9.330000000000027,U
"TAP,15",4.337,-9.430000000000016,S
"TAP,15",4.433,-9.430000000000016,S
"TAP,16",-0.923,0.0,S
"TAP,16",-0.827,0.0,S
"TAP,16",-0.731,0.0,S
"TAP,16",-0.635,0.0,S
"TAP,16",-0.539,0.0,S
"TAP,16",-0.443,0.0,S
"TAP,16",-0.35,0.0,S
"TAP,16",-0.253,0.0,S
"TAP,16",-0.158,0.0,S
"TAP,16",-0.062,0.0,S
"TAP,16",0.132,0.0,S
"TAP,16",0.226,0.0,S
"TAP,16",0.321,0.0,S
"TAP,16",0.417,0.0,S
"TAP,16",0.511,-0.09999999999998899,S
"TAP,16",0.607,-0.400000000000011,U
"TAP,16",0.702,-8.30000000000003,U
"TAP,16",0.797,-13.500000000000012,U
"TAP,16",0.894,-18.199999999999996,U
"TAP,16",0.99,-21.10000000000001,U
"TAP,16",1.086,-22.10000000000001,U
"TAP,16",1.182,-22.199999999999996,U
"TAP,16",1.277,-22.00000000000002,U
"TAP,16",1.373,-21.90000000000003,U
"TAP,16",1.467,-22.00000000000002,U
"TAP,16",1.563,-22.00000000000002,U
"TAP,16",1.659,-22.00000000000002,U
"TAP,16",1.755,-22.00000000000002,S
"TAP,16",1.85,-21.80000000000004,U
"TAP,16",1.946,-21.60000000000001,U
"TAP,16",2.042,-21.40000000000003,U
"TAP,16",2.138,-21.199999999999996,U
"TAP,16",2.234,-21.000000000000018,U
"TAP,16",2.328,-20.80000000000004,U
"TAP,16",2.424,-20.699999999999996,U
"TAP,16",2.519,-20.60000000000001,U
"TAP,16",2.615,-20.500000000000018,U
"TAP,16",2.711,-20.400000000000027,U
"TAP,16",2.807,-20.30000000000004,U
"TAP,16",2.903,-20.30000000000004,U
"TAP,16",2.999,-20.199999999999996,U
"TAP,16",3.095,-20.199999999999996,U
"TAP,16",3.189,-20.10000000000001,U
"TAP,16",3.284,-20.000000000000018,U
"TAP,16",3.38,-19.900000000000027,U
"TAP,16",3.476,-19.60000000000001,U
"TAP,16",3.572,-19.400000000000027,U
"TAP,16",3.668,-19.199999999999996,U
"TAP,16",3.764,-19.000000000000018,U
"TAP,16",3.86,-18.900000000000027,U
"TAP,16",3.955,-18.699999999999996,U
"TAP,16",4.049,-18.699999999999996,U
"TAP,16",4.145,-18.600000000000005,U
"TAP,16",4.241,-18.500000000000014,U
"TAP,16",4.337,-18.500000000000014,U
"TAP,16",4.433,-18.400000000000027,U
"TAP,17",-0.923,-0.109999999999987,S
"TAP,17",-0.827,-0.109999999999987,S
"TAP,17",-0.731,-0.109999999999987,S
"TAP,17",-0.635,-0.00999999999999801,S
"TAP,17",-0.539,-0.00999999999999801,S
"TAP,17",-0.443,-0.00999999999999801,S
"TAP,17",-0.348,-0.00999999999999801,S
"TAP,17",-0.254,0.08999999999999098,U
"TAP,17",-0.158,0.08999999999999098,S
"TAP,17",-0.062,0.18999999999997996,U
"TAP,17",0.132,0.28999999999996895,U
"TAP,17",0.226,0.390000000000013,U
"TAP,17",0.321,0.490000000000002,U
"TAP,17",0.417,0.589999999999991,U
"TAP,17",0.513,0.68999999999998,U
"TAP,17",0.607,0.789999999999969,U
"TAP,17",0.708,0.8900000000000148,U
"TAP,17",0.799,1.18999999999998,U
"TAP,17",0.894,10.59,U
"TAP,17",0.99,16.689999999999994,U
"TAP,17",1.086,21.989999999999966,U
"TAP,17",1.182,25.289999999999992,U
"TAP,17",1.277,26.88999999999998,U
"TAP,17",1.373,27.289999999999992,U
"TAP,17",1.469,27.389999999999983,U
"TAP,17",1.563,27.289999999999992,U
"TAP,17",1.659,27.190000000000005,U
"TAP,17",1.755,26.98999999999997,U
"TAP,17",1.851,26.88999999999998,U
"TAP,17",1.947,26.88999999999998,U
"TAP,17",2.042,26.88999999999998,U
"TAP,17",2.138,26.98999999999997,U
"TAP,17",2.234,26.98999999999997,S
"TAP,17",2.33,27.090000000000014,U
"TAP,17",2.424,27.190000000000005,U
"TAP,17",2.52,27.289999999999992,U
"TAP,17",2.615,27.389999999999983,U
"TAP,17",2.711,27.48999999999997,U
"TAP,17",2.807,27.690000000000005,U
"TAP,17",2.903,27.789999999999992,U
"TAP,17",2.999,27.889999999999983,U
"TAP,17",3.095,28.090000000000018,U
"TAP,17",3.191,28.190000000000005,U
"TAP,17",3.285,28.190000000000005,U
"TAP,17",3.38,28.289999999999992,U
"TAP,17",3.476,28.389999999999983,U
"TAP,17",3.572,28.489999999999974,U
"TAP,17",3.668,28.590000000000018,U
"TAP,17",3.764,28.690000000000005,U
"TAP,17",3.86,28.789999999999992,U
"TAP,17",3.956,28.989999999999974,U
"TAP,17",4.051,29.090000000000018,U
"TAP,17",4.147,29.090000000000018,U
"TAP,17",4.241,29.190000000000005,U
"TAP,17",4.337,29.289999999999996,U
"TAP,17",4.433,29.389999999999983,U
"TAP,18",-0.922,-0.1500000000000128,S
"TAP,18",-0.827,-0.1500000000000128,S
"TAP,18",-0.731,-0.05000000000002203,U
"TAP,18",-0.635,-0.05000000000002203,U
"TAP,18",-0.539,-0.05000000000002203,U
"TAP,18",-0.443,0.05000000000002203,U
"TAP,18",-0.347,0.05000000000002203,U
"TAP,18",-0.251,0.05000000000002203,S
"TAP,18",-0.158,0.15000000000000924,U
"TAP,18",-0.062,0.15000000000000924,U
"TAP,18",0.132,0.3499999999999872,U
"TAP,18",0.226,0.449999999999978,U
"TAP,18",0.322,0.550000000000022,U
"TAP,18",0.417,0.550000000000022,U
"TAP,18",0.513,0.550000000000022,U
"TAP,18",0.608,-4.949999999999983,U
"TAP,18",0.705,-11.049999999999978,U
"TAP,18",0.799,-17.650000000000027,U
"TAP,18",0.894,-22.549999999999986,U
"TAP,18",0.99,-24.649999999999977,U
"TAP,18",1.086,-24.850000000000012,U
"TAP,18",1.182,-24.54999999999999,U
"TAP,18",1.278,-24.149999999999977,U
"TAP,18",1.374,-23.85000000000001,U
"TAP,18",1.469,-23.54999999999999,U
"TAP,18",1.565,-23.54999999999999,U
"TAP,18",1.659,-23.54999999999999,U
"TAP,18",1.755,-23.649999999999977,U
"TAP,18",1.851,-23.75000000000002,U
"TAP,18",1.947,-23.95,U
"TAP,18",2.043,-24.04999999999999,U
"TAP,18",2.139,-24.149999999999977,U
"TAP,18",2.234,-24.25000000000002,U
"TAP,18",2.33,-24.350000000000012,U
"TAP,18",2.426,-24.350000000000012,U
"TAP,18",2.52,-24.350000000000012,U
"TAP,18",2.616,-24.350000000000012,U
"TAP,18",2.712,-24.25000000000002,S
"TAP,18",2.808,-24.149999999999977,U
"TAP,18",2.903,-24.149999999999977,U
"TAP,18",2.999,-24.04999999999999,U
"TAP,18",3.095,-24.04999999999999,U
"TAP,18",3.191,-24.04999999999999,U
"TAP,18",3.287,-23.95,U
"TAP,18",3.381,-23.95,U
"TAP,18",3.477,-23.95,S
"TAP,18",3.573,-23.95,S
"TAP,18",3.668,-23.85000000000001,U
"TAP,18",3.764,-23.85000000000001,S
"TAP,18",3.86,-23.54999999999999,U
"TAP,18",3.956,-23.35000000000001,U
"TAP,18",4.052,-23.149999999999977,U
"TAP,18",4.147,-22.95,U
"TAP,18",4.243,-22.75000000000002,U
"TAP,18",4.337,-22.549999999999986,U
"TAP,18",4.433,-22.35000000000001,U
"TAP,19",-0.922,-0.6600000000000001,U
"TAP,19",-0.826,-0.46000000000002217,U
"TAP,19",-0.73,-0.25999999999998824,U
"TAP,19",-0.635,-0.06000000000001027,U
"TAP,19",-0.539,0.03999999999997872,U
"TAP,19",-0.443,0.14000000000002322,U
"TAP,19",-0.347,0.2400000000000122,U
"TAP,19",-0.251,0.3400000000000012,U
"TAP,19",-0.156,0.3400000000000012,U
"TAP,19",-0.062,0.3400000000000012,U
"TAP,19",0.132,0.2400000000000122,S
"TAP,19",0.226,0.2400000000000122,S
"TAP,19",0.322,0.14000000000002322,U
"TAP,19",0.418,0.14000000000002322,U
"TAP,19",0.514,-0.06000000000001027,U
"TAP,19",0.609,-0.15999999999999925,U
"TAP,19",0.705,-0.46000000000002217,U
"TAP,19",0.801,-7.3599999999999834,U
"TAP,19",0.902,-8.160000000000007,U
"TAP,19",0.992,-6.7599999999999945,U
"TAP,19",1.086,-4.259999999999991,U
"TAP,19",1.182,-3.160000000000002,U
"TAP,19",1.278,-0.8599999999999781,U
"TAP,19",1.374,-0.5600000000000112,U
"TAP,19",1.469,-0.6600000000000001,U
"TAP,19",1.565,-0.8599999999999781,U
"TAP,19",1.661,-1.3599999999999781,U
"TAP,19",1.755,-1.6600000000000001,U
"TAP,19",1.851,-1.6600000000000001,U
"TAP,19",1.947,-0.9600000000000222,U
"TAP,19",2.043,6.039999999999984,U
"TAP,19",2.139,12.440000000000001,U
"TAP,19",2.234,17.940000000000005,U
"TAP,19",2.33,21.139999999999986,U
"TAP,19",2.426,22.34000000000002,U
"TAP,19",2.522,22.44000000000001,U
"TAP,19",2.616,22.04,U
"TAP,19",2.711,21.74000000000003,U
"TAP,19",2.808,21.639999999999986,U
"TAP,19",2.903,21.639999999999986,U
"TAP,19",2.999,21.639999999999986,U
"TAP,19",3.095,21.639999999999986,U
"TAP,19",3.191,21.639999999999986,S
"TAP,19",3.287,21.54,S
"TAP,19",3.383,21.44000000000001,U
"TAP,19",3.478,21.34000000000002,U
"TAP,19",3.572,21.34000000000002,U
"TAP,19",3.668,21.24000000000003,U
"TAP,19",3.764,21.139999999999986,U
"TAP,19",3.86,21.139999999999986,U
"TAP,19",3.956,21.039999999999996,U
"TAP,19",4.052,21.039999999999996,U
"TAP,19",4.148,21.039999999999996,U
"TAP,19",4.243,21.039999999999996,S
"TAP,19",4.339,21.039999999999996,S
"TAP,19",4.433,20.94000000000001,S
"TAP,20",-0.923,-0.15999999999997883,S
"TAP,20",-0.829,-0.15999999999997883,S
"TAP,20",-0.733,-0.059999999999991616,S
"TAP,20",-0.637,-0.059999999999991616,S
"TAP,20",-0.542,0.039999999999995595,U
"TAP,20",-0.446,0.039999999999995595,U
"TAP,20",-0.35,0.039999999999995595,U
"TAP,20",-0.254,0.039999999999995595,S
"TAP,20",-0.158,0.13999999999998636,U
"TAP,20",-0.062,0.13999999999998636,S
"TAP,20",0.132,0.2400000000000304,U
"TAP,20",0.223,0.4400000000000084,U
"TAP,20",0.319,0.4400000000000084,U
"TAP,20",0.415,0.5399999999999991,U
"TAP,20",0.511,0.4400000000000084,U
"TAP,20",0.606,-5.059999999999995,U
"TAP,20",0.702,-10.65999999999999,U
"TAP,20",0.798,-16.96000000000002,U
"TAP,20",0.894,-21.75999999999999,U
"TAP,20",0.988,-24.060000000000013,U
"TAP,20",1.083,-24.25999999999999,U
"TAP,20",1.179,-23.660000000000004,U
"TAP,20",1.275,-22.959999999999965,U
"TAP,20",1.371,-22.66,U
"TAP,20",1.467,-22.56000000000001,U
"TAP,20",1.563,-22.459999999999965,U
"TAP,20",1.658,-22.459999999999965,U
"TAP,20",1.754,-22.359999999999978,U
"TAP,20",1.848,-22.25999999999999,U
"TAP,20",1.944,-22.16,U
"TAP,20",2.04,-22.06000000000001,U
"TAP,20",2.136,-21.960000000000022,U
"TAP,20",2.232,-21.859999999999978,U
"TAP,20",2.327,-21.75999999999999,U
"TAP,20",2.423,-21.75999999999999,U
"TAP,20",2.519,-21.75999999999999,U
"TAP,20",2.615,-21.75999999999999,U
"TAP,20",2.709,-21.75999999999999,S
"TAP,20",2.805,-21.859999999999978,S
"TAP,20",2.901,-21.960000000000022,U
"TAP,20",2.997,-22.06000000000001,U
"TAP,20",3.092,-22.16,U
"TAP,20",3.188,-22.25999999999999,U
"TAP,20",3.284,-22.359999999999978,U
"TAP,20",3.38,-22.359999999999978,U
"TAP,20",3.476,-22.359999999999978,U
"TAP,20",3.572,-22.459999999999965,U
"TAP,20",3.666,-22.459999999999965,U
"TAP,20",3.762,-22.459999999999965,S
"TAP,20",3.857,-22.56000000000001,U
"TAP,20",3.953,-22.66,U
"TAP,20",4.049,-22.75999999999999,U
"TAP,20",4.145,-22.75999999999999,U
"TAP,20",4.241,-22.859999999999978,U
"TAP,20",4.336,-22.959999999999965,U
"TAP,20",4.432,-23.060000000000013,U
